Package Name,Reviewer Name,Review,Rating
com.google.android.apps.messaging,William Kloves,Google messenger app Limits the MMS Size. What good is it to send MMS messages if it's all burly because of the limitations. Worthless App. One day google will be replaced something better and can't wait to see that day.,1
com.google.android.apps.messaging,Lvr Sml,Great functionality,5
com.google.android.apps.messaging,Helga Gibbons,Can't access messages any more keeps asking for permission when it has already been granted. If I could give 0 stars I would,1
com.google.android.apps.messaging,LAR LAR,Nice,5
com.google.android.apps.messaging,amador bayong,need to be fixed... display is disrupted.. when using the updated version. so I am not updating this apps. virtual gesture of the mobile is disrupted . . . still disturbing . . . not fixed . . . .,1
com.google.android.apps.messaging,Louise,Works well.,5
com.google.android.apps.messaging,tim adams,Need a place to stay a home or apartment,5
com.google.android.apps.messaging,Karen Regan,Hate the message bubbles that sit right in the way and you can't move them.,2
com.google.android.apps.messaging,Andile Mbatha,100% good,5
com.google.android.apps.messaging,Bindu Singh,Message buffering,1
com.google.android.apps.messaging,Rifat Alam,Please improve ui,1
com.google.android.apps.messaging,Mark Creighton,From my experience the messenger app has always worked perfect both messages and calls work perfectly,4
com.google.android.apps.messaging,Anjali Roy,❤,5
com.google.android.apps.messaging,John Warrington,Good,4
com.google.android.apps.messaging,Jeffrey Fincher,"When I click on a text, it takes forever to show on the screen. I cleared the cache and it still takes forever for texts to load. Please help.",1
com.google.android.apps.messaging,Ben Corfield,"Recently this app has stopped me receiving one time password texts which is stopping me access bank accounts, eBay and basically anything with 2 step verification. I've turned off all protection for spam and verify business features (although after a while they turn themselves back on)",1
com.google.android.apps.messaging,Johari Said,Like it's,5
com.google.android.apps.messaging,Tonya Green,Great place to send and receive messages. Love my options,5
com.google.android.apps.messaging,Harold John Buñawan,Slow,1
com.google.android.apps.messaging,praveen kumar,Very bad,1
com.google.android.apps.messaging,Karl Matias,The app still have a bug,3
com.google.android.apps.messaging,Kelvin Delaney,really good app,5
com.google.android.apps.messaging,harish patel,Company sms blinking rapidly,1
com.google.android.apps.messaging,Angel,"It doesn't show you when you get a text,",1
com.google.android.apps.messaging,Sabbir Ahmed,after update android 13 autofill massage code not working... please solve this issue as early as possible.,2
com.google.android.apps.messaging,Thabo Ditlhabi,Absolutely fantastic. Will definitely recommend this app to whoever.,5
com.google.android.apps.messaging,Gopal jee Singh,Good,5
com.google.android.apps.messaging,Rupak Thapa,too much bugs,1
com.google.android.apps.messaging,Christian Gonzalez,It's so GOOD except I keep accidentally calling ppl,5
com.google.android.apps.messaging,Mister J,One of the best,5
com.google.android.apps.messaging,Prince Biswajit,Exllent,5
com.google.android.apps.messaging,Linda Malcor,Constantly having to clear the cache. Messages not sending.,1
com.google.android.apps.messaging,Pramod Khochare,Not working properly in realme 9 pro plus. Can't reply to this short code line vibrating/fluctuate too much.,1
com.google.android.apps.messaging,prabugp 45,Good,5
com.google.android.apps.messaging,Aditya Harsana,Bst,5
com.google.android.apps.messaging,Amanda York,Easy and I like the keyboard on it. Better than the one on on the original phone,5
com.google.android.apps.messaging,NANA YAW ANSAH,Best,5
com.google.android.apps.messaging,O_O,Cause battery drain.,1
com.google.android.apps.messaging,Carlos Rangel,"Oftentimes get, 'waiting for connection' when trying to send texts in spite of having wifi and data signals. #mildlyinfuriating",3
com.google.android.apps.messaging,Heather Rotondo,"After installing the recent Android update (installed 3/23/2023) I can no longer send SMS messages using this app. I spent MANY HOURS troubleshooting. Absolutely infuriating. Edit: there is no option to uninstall the app from a Pixel phone and I have already tried everything in your post, short of a factory reset.",1
com.google.android.apps.messaging,Sipun Kumar,ggg yg uu ur DDres images bi r her ye to g,5
com.google.android.apps.messaging,Ruxx Spin,horrible!!!,1
com.google.android.apps.messaging,Ravi Sharma,The Best,5
com.google.android.apps.messaging,Urvish Rao Lakshmanaswamy,Very Good Google keep the work,4
com.google.android.apps.messaging,Mbalenhle Shezi,Fast and fantastic,5
com.google.android.apps.messaging,Padmaprya Batmanabane,Good,5
